Income,Housing cost,Transportation cost,Healthcare Expense,Food and Dining,Personal Expenses,Financial aid,Credit History,Savings,Academic Performance
f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,outcome,class
8081,2277,3661,1211,322,3021,1,2867,2690,1,81212,0
3677,1155,2916,4037,2073,3812,1,117,1636,1,71516,0
7739,2587,292,638,1340,2563,1,3170,2163,1,63772,0
12274,411,2298,3298,1086,16327,1,1753,2806,1,166134,0
13541,284,3835,3744,738,6037,1,3736,2700,1,121418,0
6951,2199,4746,4473,347,18111,1,2167,1179,1,177930,1
10659,1892,1563,4256,2843,2385,1,2726,2790,1,90448,0
9855,1301,1772,3054,443,10585,1,2323,2751,1,126318,0
9376,1624,2597,3809,1944,7750,1,564,2898,1,111870,0
4867,1965,522,2905,2521,3230,1,1418,2876,1,68980,0
4825,2455,1222,4965,1100,7241,1,2990,588,1,99276,0
14715,1454,4203,1618,2197,11427,1,2913,835,1,143580,0
6065,2291,4699,4305,1167,17254,1,1686,1025,1,169440,0
8224,330,1224,1767,355,16988,1,2222,2038,1,148760,0
4793,428,2991,2343,959,11653,1,1029,1830,1,115060,0
6028,207,841,3877,642,14362,1,229,987,1,123672,0
4244,1542,2215,4314,304,12906,1,2095,1131,1,128646,0
2180,1752,4874,4595,2445,15439,1,1405,2363,1,158346,0
10785,2386,1079,3596,1455,12893,1,1106,263,1,130796,0
12180,489,1640,4305,1518,6788,1,3988,50,1,109044,0
3521,1977,2406,4109,638,10424,1,3409,181,1,115246,0
10042,957,2059,4239,380,2479,1,541,395,1,66578,0
5089,597,1771,4928,928,16630,1,979,2743,1,154702,0
7066,1894,4315,1740,2632,3238,1,3272,1088,1,84282,0
8388,1046,809,4189,1944,19690,1,1645,788,1,170630,0
3922,463,956,3727,2848,16470,1,266,2511,1,143136,0
944,788,4745,1730,2640,18734,1,3379,2695,1,171354,0
14018,203,4752,1417,2965,17031,1,2779,765,1,175420,1
13169,2311,4323,3466,647,17746,1,1614,1883,1,183884,1
9739,2420,3141,3110,958,12995,1,541,2439,1,141138,0
584,2912,331,2820,1967,6116,1,3380,1421,1,79440,0
9464,1483,3373,3266,824,3213,1,3819,2517,1,94730,0
9246,2388,2308,4922,2560,13668,1,3921,1904,1,162626,0
3046,2757,2429,722,690,19344,1,1788,381,1,150340,0
13923,2796,3384,2654,2269,8890,1,2196,2408,1,133894,0
4571,2065,4261,2118,970,2863,1,3553,1386,1,77672,0
3554,2193,1462,1035,2963,19113,1,3050,1338,1,159648,0
5513,789,1325,1660,2421,13703,1,2059,315,1,121110,0
1831,720,1798,3899,1565,19430,1,2799,2911,1,170450,0
12344,2665,2973,3394,1586,11711,1,234,2922,1,141558,0
12989,2634,213,3447,2396,17673,1,3416,302,1,171598,0
8700,521,2094,3983,1256,12734,1,406,792,1,126468,0
3812,1884,376,4089,1491,15855,1,1645,2603,1,144366,0
5778,1520,3684,2486,2026,11803,1,851,773,1,120652,0
6145,2119,1896,3289,1708,6924,1,1656,412,1,90510,0
8630,2497,4576,2247,1505,14842,1,1900,2363,1,158670,0
3296,2547,1888,2572,950,17924,1,3947,2675,1,165468,0
7184,835,3594,2700,560,4971,1,3017,2162,1,92886,0
4734,2722,3714,2335,2820,11047,1,930,354,1,116176,0
12015,2034,3732,4859,2946,6607,1,182,1235,1,113674,0
12674,1041,2452,4372,2316,13942,1,3532,2911,1,168792,0
843,1334,803,916,2965,15902,1,1339,902,1,121546,0
10156,2056,3138,803,1620,4918,1,2362,2358,1,91826,0
289,919,4430,1331,2415,12418,1,1223,2854,1,121116,0
6424,2972,4897,2396,2095,19042,1,954,1667,1,176900,1
6856,725,3109,4644,1743,11165,1,1221,177,1,122252,0
13653,1856,4869,2036,530,7158,1,2745,2571,1,123920,0
12884,2689,2944,3462,738,14799,1,783,559,1,152418,0
13623,381,372,4476,1016,11244,1,3932,552,1,134842,0
12206,2186,335,1499,2092,17857,1,356,1326,1,154184,0
12693,910,131,568,2898,10362,1,2535,1637,1,114668,0
12994,2970,2727,846,1229,2624,1,1572,2385,1,80260,0
12845,2203,532,4078,383,13423,1,2702,2939,1,152414,0
14930,824,4228,2646,652,10320,1,2014,1069,1,134570,0
8381,2826,2980,4256,1013,18036,1,1735,2734,1,179486,1
2443,1171,1967,1668,1093,13139,1,2563,2256,1,122074,0
4235,331,1393,2549,2486,15162,1,1887,241,1,129366,0
12677,2417,4492,3424,2252,8000,1,852,1049,1,121970,0
10243,1613,4285,999,1609,14697,1,3188,2761,1,160054,0
2683,2950,606,3556,2830,10245,1,2996,2564,1,117294,0
4900,1304,964,1177,2997,5732,1,2381,1081,1,75216,0
3271,2828,2085,2906,336,8094,1,2090,126,1,90272,0
5545,675,736,1462,2916,8609,1,1480,85,1,84988,0
805,736,2931,4814,742,11782,1,2961,1367,1,123560,0
6303,1773,181,3556,1513,3442,1,1888,2924,1,74036,0
6135,541,3910,2804,1401,15073,1,732,1639,1,142942,0
11397,2786,546,2086,2770,17463,1,539,2020,1,159458,0
9717,1210,1936,3994,752,18596,1,2763,170,1,170396,0
5881,1623,785,3312,2742,10561,1,2424,870,1,113432,0
926,455,1861,2474,2895,7139,1,3983,473,1,86560,0
1430,950,4564,4478,2021,17033,1,3173,436,1,161614,0
5414,2777,2574,3809,2972,9383,1,2470,2564,1,124302,0
3408,2819,3315,3272,1258,10215,1,3345,943,1,119770,0
9264,334,2585,3502,2088,10095,1,1712,1031,1,119272,0
3566,2130,2778,1760,2680,15475,1,1305,312,1,134232,0
7792,1989,4927,3180,891,9104,1,876,1179,1,116626,0
9973,1715,4867,3349,2339,8179,1,2232,102,1,119338,0
7721,2625,4365,3653,445,13854,1,351,2255,1,147212,0
5269,1084,4425,3696,2227,8432,1,904,1285,1,109002,0
3212,611,4222,2049,1283,18698,1,2488,120,1,157926,0
14354,2485,908,3272,1845,5951,1,2357,1094,1,103608,0
6370,2102,2232,3210,726,6176,1,616,479,1,81610,0
12886,399,4963,2467,1774,11090,1,3921,1780,1,149192,0
8645,2974,724,1079,420,19525,1,543,1305,1,155842,0
4581,2570,3917,2518,496,10874,1,842,2707,1,120484,0
476,2773,4702,4721,1774,9038,1,3176,566,1,116944,0
3182,2255,2702,2308,2830,16052,1,659,971,1,139416,0
14584,1756,2581,3631,2170,5268,1,3678,1847,1,115586,0
13267,1534,4190,2422,1854,5185,1,3764,1263,1,110986,0
5748,1119,4687,1346,1353,2521,1,292,652,1,59484,0
10131,1139,3938,2790,653,5581,1,1794,1877,1,98938,0
11246,2288,4854,1034,2906,3738,1,1996,450,1,88654,0
528,1946,1466,3242,1886,15149,1,430,752,1,123184,0
10221,345,1101,544,2206,13007,1,1682,2499,1,126900,0
13547,1542,3531,4871,1077,8839,1,1584,1244,1,130296,0
7986,1957,288,3358,2709,6772,1,258,1999,1,89558,0
1232,2815,1772,2899,2164,17731,1,477,185,1,140150,0
11125,1047,4157,990,2752,9638,1,2142,1732,1,123770,0
5757,2652,2094,4063,1001,8653,1,2976,999,1,111276,0
14947,685,4925,3878,1100,19185,1,462,1479,1,191560,1
13120,1319,2960,3502,1831,16934,1,3985,2214,1,184798,1
8956,915,4398,1026,1856,8639,1,1005,2004,1,109030,0
14566,2240,4931,1285,552,4215,1,3107,2806,1,108532,0
5180,2952,1250,662,951,9793,1,1543,243,1,91726,0
4241,2964,1092,4281,1712,3639,1,1575,1571,1,73754,0
2684,692,2567,2040,1878,9841,1,1948,1272,1,100872,0
12693,554,872,3785,2765,10247,1,1494,1540,1,124280,0
2524,2039,47,2104,1111,7127,1,1214,795,1,70760,0
6028,1769,4124,2029,1808,4801,1,1459,2585,1,88814,0
8781,1007,16,2246,941,9918,1,3294,275,1,104300,0
12107,1945,3618,4216,809,4631,1,1211,2236,1,102642,0
2261,2014,4485,3490,2859,9572,1,762,221,1,107542,0
12748,1984,4586,960,2347,18644,1,618,2569,1,180964,1
2177,1694,3404,4817,2409,2543,1,3297,378,1,75412,0
6348,1748,1613,3266,1253,18571,1,2200,793,1,161622,0
14895,615,4086,3372,1642,13539,1,3843,427,1,162460,0
1302,234,4795,2962,1577,7550,1,640,1545,1,91304,0
14990,1739,328,1783,1715,17175,1,1628,2189,1,163660,0
4078,2787,3847,1610,896,6576,1,788,825,1,83268,0
1616,1785,2093,1974,1620,14272,1,2665,1045,1,126792,0
10396,2496,4166,4851,1605,14653,1,1605,361,1,160854,0
12643,1650,915,614,2741,7528,1,3510,2741,1,110366,0
2943,2090,877,3503,1479,17966,1,173,2276,1,148146,0
1054,2992,4306,2799,1168,4047,1,106,206,1,64388,0
1013,1139,1778,3978,1447,19038,1,1396,1408,1,155676,0
8463,2839,3924,1309,1059,13077,1,3645,2047,1,146894,0
2618,254,4606,4519,2909,16278,1,1926,1189,1,158200,0
13282,1128,2328,3155,1823,16658,1,3052,2620,1,177044,1
13421,2995,4292,2092,1550,4631,1,1998,193,1,98028,0
7208,457,3976,3230,1783,17135,1,2001,1909,1,166180,0
5432,1043,72,3718,1067,13716,1,2805,2647,1,134358,0
11427,298,58,4099,2316,12514,1,3421,950,1,137288,0
9618,703,2861,1298,2522,5329,1,1601,933,1,84442,0
5789,1084,282,4378,1320,10746,1,1733,2422,1,116132,0
1048,1215,496,3633,2523,7994,1,2882,261,1,86634,0
4722,938,1086,4387,1513,8068,1,932,1201,1,93188,0
1403,2655,1027,1947,349,7856,1,3655,533,1,84608,0
14929,2002,3862,970,1936,5120,1,653,537,1,92552,0
1539,740,638,789,1413,4145,1,2319,509,1,49284,0
6251,1688,2484,2520,569,15988,1,934,1886,1,144250,0
12015,2020,1202,2171,2403,19237,1,694,2577,1,174884,1
14130,2014,1051,1667,535,15743,1,1723,2032,1,153718,0
14718,845,3596,3084,1676,12546,1,2387,179,1,146748,0
5881,315,725,1611,750,17651,1,166,585,1,132156,0
2927,2903,4009,1519,1511,12098,1,961,2700,1,124036,0
13842,1679,1492,1518,1583,18438,1,495,2851,1,170270,0
3866,2000,4400,965,2590,8129,1,2527,807,1,100492,0
263,1705,3715,2271,1845,4081,1,2446,1560,1,72090,0
3699,1403,4657,2899,2619,7043,1,1385,400,1,95074,0
14483,710,1463,3290,2972,10191,1,1586,1330,1,128162,0
12677,427,2175,1469,1463,2030,1,961,2168,1,68416,0
8182,518,1227,3120,2052,15794,1,2706,982,1,148418,0
10186,1354,4902,4487,1265,13529,1,3517,2505,1,168438,0
10740,2792,3873,3386,2189,7195,1,1949,676,1,114158,0
4725,1273,1793,3006,1430,4084,1,1453,675,1,67078,0
9681,1018,138,4163,1294,7824,1,3527,2072,1,110540,0
12614,434,2557,3722,646,14450,1,3208,2277,1,161154,0
14296,729,2310,4303,1948,15310,1,374,2714,1,164620,0
6214,2891,1783,3623,2108,11254,1,1113,1581,1,122360,0
8255,2765,2652,1422,1742,11817,1,3090,862,1,128540,0
1562,884,1322,4347,565,5799,1,570,2068,1,74054,0
849,2858,2821,1187,2459,7593,1,683,2172,1,85352,0
2967,1816,250,3540,1973,12330,1,2700,2646,1,124046,0
13708,2765,3919,1574,1753,16284,1,1107,946,1,164350,0
13409,1798,2773,1411,1097,6408,1,1687,397,1,96138,0
5309,573,3410,3947,489,2903,1,3605,163,1,74670,0
9690,725,206,4784,2185,8685,1,1225,1116,1,106644,0
10424,803,4154,4328,329,6173,1,877,1640,1,104156,0
2199,2745,3598,4289,590,4594,1,1873,388,1,79234,0
5024,1655,4598,3007,829,19774,1,3646,2371,1,188158,1
9138,1780,28,850,2851,8091,1,1018,2818,1,94950,0
4194,1778,2075,2147,574,12168,1,2188,1833,1,119082,0
9302,1407,2531,1268,1204,10182,1,2150,1583,1,115056,0
8580,2075,1528,3290,1119,11213,1,3290,1165,1,127928,0
4871,2473,4459,3693,2529,18631,1,716,718,1,169886,0
8434,1628,3605,3550,1864,18208,1,1735,1192,1,173438,1
8094,2019,562,1672,1486,19012,1,2511,745,1,159240,0
1313,1090,4188,3894,1956,14169,1,3424,500,1,141766,0
10404,2034,4364,3799,1089,13980,1,3686,984,1,162276,0
3206,2650,1589,3780,2063,11069,1,2246,1516,1,118786,0
6402,1504,3942,593,1293,15239,1,412,792,1,132798,0
2599,1697,4594,1367,2835,10644,1,2500,747,1,114968,0
6813,338,3536,1247,747,19861,1,1748,2433,1,170828,0
3534,2273,2255,3933,1496,19741,1,3588,194,1,172942,1
2366,2949,228,1212,766,3522,1,158,1600,1,46096,0
8039,2273,1986,3532,1910,11261,1,2704,1531,1,131032,0
14747,938,1943,1112,2684,3451,1,3604,310,1,85330,0
9580,2261,2964,4269,2963,4956,1,3211,123,1,101622,0
11356,235,415,4197,653,14163,1,3160,1134,1,145100,0
12542,2349,680,4315,860,6242,1,1134,2520,1,103560,0
2150,1145,3827,1653,393,6021,1,533,887,1,71112,0
13664,2398,3303,1515,2184,9655,1,2404,1643,1,129892,0
13213,2282,4230,4257,558,3711,1,815,469,1,93466,0
7427,709,470,2537,402,18047,1,2638,1499,1,153944,0
5913,1084,2152,1319,1661,8156,1,933,871,1,87362,0
801,2980,533,2747,2793,8000,1,3482,2399,1,97802,0
2466,1195,1475,4258,1700,13553,1,3917,2986,1,142594,0
6991,255,2154,1799,1467,16722,1,2895,1847,1,152548,0
12398,777,592,1845,2155,18633,1,2171,772,1,163988,0
9166,216,794,2428,2618,13275,1,1965,1014,1,128464,0
14623,2615,1234,2605,1793,10669,1,1607,336,1,125214,0
381,1862,1420,1466,1495,10635,1,2580,2108,1,101592,0
184,2437,3170,638,2436,7973,1,3486,1296,1,92322,0
3739,2424,3173,3285,768,5267,1,2612,521,1,83838,0
5657,2938,989,1011,864,8228,1,2682,2933,1,98756,0
13233,625,3710,3682,1094,7988,1,3354,1675,1,127526,0
950,482,2169,4034,2771,5015,1,1017,2322,1,76674,0
12814,2772,2943,1393,1847,16879,1,1899,2362,1,170538,0
7048,1189,3092,1754,2190,11228,1,3600,2648,1,132608,0
14539,293,3442,2323,2689,15933,1,2384,2722,1,174134,1
3723,1549,96,1181,566,11882,1,3008,1845,1,107498,0
1983,2485,481,4086,2529,14067,1,1029,2744,1,131766,0
6038,1496,4925,3857,723,12249,1,1081,1931,1,137194,0
3421,2820,1717,1834,1091,4303,1,2599,2634,1,75628,0
4662,2272,4265,3380,2853,17426,1,932,2864,1,169904,0
14751,2576,2595,4556,2246,4059,1,591,1019,1,98554,0
2085,2729,2755,4693,2714,9762,1,485,1165,1,110030,0
6417,2054,857,1458,2862,2573,1,3220,2570,1,70534,0
6226,672,2051,4297,1189,8636,1,699,641,1,98752,0
10665,1988,2514,1146,1801,7729,1,1073,1188,1,98976,0
3911,2350,4995,4164,1369,17967,1,2019,573,1,170076,0
14518,425,229,2584,2459,14387,1,2733,2469,1,153196,0
10747,538,3521,4420,1474,16482,1,821,1783,1,166600,0
9872,300,3237,555,931,17305,1,1863,2218,1,157538,0
11621,2508,3568,4234,2871,7673,1,2155,331,1,121200,0
4006,1742,204,3275,2658,8688,1,1041,1903,1,94642,0
4841,707,493,3522,952,6679,1,2581,41,1,79632,0
14533,674,3981,4387,1000,8323,1,889,1446,1,125174,0
7142,1461,3725,1976,2582,5525,1,512,1672,1,87070,0
12290,917,4031,2115,1124,13565,1,2625,1895,1,152726,0
10924,1714,2642,765,798,14716,1,141,1994,1,137346,0
13534,2261,4292,2237,2662,18620,1,1157,2762,1,190436,1
5162,2444,1796,1841,380,15764,1,2545,464,1,137150,0
10355,2855,3916,3710,2898,4687,1,3752,2352,1,115268,0
7621,1085,4673,2923,1575,14953,1,3016,1549,1,158934,0
419,2336,4384,2502,2610,15625,1,2354,284,1,142586,0
8168,278,1345,4613,950,6721,1,2412,2272,1,101696,0
4055,2993,1096,1829,2734,9794,1,2604,702,1,103262,0
3714,2715,4569,1589,1945,14764,1,3318,378,1,144758,0
5857,1309,4014,3989,361,11480,1,2310,942,1,128964,0
13456,550,2198,763,1725,11267,1,1473,457,1,118638,0
13716,405,3563,3042,1768,9339,1,2077,746,1,125534,0
12217,1702,861,4499,2585,3078,1,2031,1036,1,85194,0
2005,1560,3348,1822,760,2783,1,164,551,1,48898,0
12374,287,2381,2936,1415,14306,1,1104,1576,1,145986,0
7926,1177,1860,1728,1281,10165,1,1154,460,1,102576,0
7252,247,4050,2005,1916,15935,1,2791,2346,1,159218,0
14832,2273,449,832,1804,17636,1,2992,945,1,164516,0
8275,2496,3288,3952,1123,16678,1,1462,1446,1,164458,0
10153,630,3339,3541,347,2054,1,2925,832,1,77142,0
11615,826,1940,4024,2545,17020,1,631,1802,1,165690,0
1725,1818,4652,4915,2384,18744,1,2294,1992,1,179740,1
2823,1222,647,4456,1679,6982,1,587,1695,1,82890,0
4933,1913,3942,4219,373,5171,1,1674,2773,1,95906,0
5974,2980,3645,2613,2806,8391,1,355,1856,1,107752,0
8647,246,4867,1552,2457,12318,1,378,2522,1,133894,0
3419,2177,1389,1754,2681,12638,1,1868,1173,1,117128,0
9344,1179,2345,933,1271,8499,1,1791,827,1,98176,0
4085,1628,3948,4383,2830,17806,1,1269,148,1,162924,0
603,1420,2444,2885,414,3496,1,786,2080,1,58640,0
554,2774,784,2508,2084,5473,1,3025,2794,1,80116,0
4850,1191,3705,2636,2275,6408,1,279,2502,1,91578,0
13282,1272,1254,4209,543,8620,1,307,2908,1,116636,0
2479,348,4580,1876,558,16125,1,628,2518,1,141938,0
8301,939,2113,3913,1995,9977,1,2656,1622,1,123558,0
11345,2506,4450,2409,467,15245,1,448,226,1,150248,0
1374,1674,3511,2037,1369,8159,1,282,542,1,83286,0
4297,1568,2868,1745,1993,14909,1,975,2941,1,139296,0
86,1780,3919,2036,2403,18154,1,3600,1915,1,163352,0
13895,1283,328,745,962,15174,1,840,519,1,133062,0
5851,603,183,3077,899,16144,1,1908,309,1,133488,0
5800,1716,4100,2634,2925,6349,1,2610,1698,1,103154,0
8264,489,2191,1833,2131,3214,1,2131,131,1,66206,0
7889,2612,2276,3431,2025,4475,1,3067,48,1,87200,0
4519,1556,4972,3738,1372,18183,1,707,2337,1,171018,0
554,1169,397,4733,2097,12704,1,3686,1601,1,125542,0
14465,2650,586,668,562,3870,1,3260,635,1,79180,0
13459,740,2548,837,2048,17622,1,3190,435,1,166276,0
9508,1587,4936,1705,2239,10985,1,1555,384,1,126908,0
430,2351,4124,4321,501,13352,1,633,834,1,126334,0
8706,2499,291,1518,2195,12675,1,617,903,1,116176,0
3552,2182,3342,2548,1853,4883,1,1321,635,1,75866,0
7308,1602,2251,2572,2209,19731,1,813,2585,1,173518,1
6220,2008,4349,3919,430,12688,1,2255,1765,1,142606,0
14377,1898,3533,4313,2268,9154,1,1926,266,1,132172,0
6041,2984,3423,3330,2545,19769,1,2623,2540,1,189428,1
6641,1871,3008,4441,596,9814,1,1739,2301,1,123066,0
10935,1427,2004,1626,1269,3281,1,2074,211,1,70618,0
6031,285,4965,1658,2358,14566,1,2173,2018,1,148010,0
5306,407,3571,1439,718,7619,1,278,1973,1,87630,0
4225,1732,3313,1791,1729,18007,1,2060,1281,1,157204,0
12705,2403,3090,3012,2403,18242,1,2495,1554,1,185088,1
13385,1804,3441,1039,340,16834,1,871,2226,1,162380,0
8972,1162,1859,1149,1775,16184,1,1138,1351,1,142920,0
7739,255,3246,2153,2891,3222,1,1039,557,1,69092,0
1108,519,1560,2172,2754,6620,1,2225,1439,1,78076,0
2158,2679,4947,1206,1810,16723,1,1996,2423,1,155930,0
13808,2684,1344,2441,1449,19122,1,3865,1502,1,187232,1
8804,2853,1499,4292,2206,15917,1,2794,367,1,159046,0
2575,2276,3610,919,625,15011,1,1077,1077,1,127760,0
3411,2942,978,895,677,19067,1,3177,886,1,152216,0
10827,988,3798,3342,1657,2950,1,821,318,1,77770,0
740,2471,1287,2930,1107,5459,1,2509,269,1,69380,0
4353,2740,2721,2965,1852,6641,1,1732,2653,1,98030,0
3353,2818,3931,1369,433,12465,1,1330,208,1,115360,0
2807,2151,3476,2541,630,5737,1,2692,133,1,80976,0
9124,2597,4819,3605,1837,17653,1,888,369,1,171768,0
73,2206,144,3652,629,18647,1,2070,774,1,144268,0
913,886,4265,1478,2011,3435,1,3102,1143,1,68192,0
5107,230,1051,3626,1360,13571,1,408,1768,1,122242,0
11370,1783,4948,2876,626,7768,1,911,2020,1,117196,0
6763,930,2844,4882,760,3692,1,3905,2696,1,96376,0
1019,1496,3861,2648,2514,19293,1,104,1029,1,156394,0
13579,2385,3996,1217,1532,13776,1,2201,2519,1,157390,0
11671,2693,311,3083,1625,3028,1,3177,2257,1,85468,0
12736,419,2396,2458,880,4531,1,329,2880,1,87518,0
11760,2206,1209,2316,2068,9311,1,1087,2066,1,114656,0
12698,1364,1306,4475,1609,10005,1,3103,1144,1,131494,0
8862,2143,756,3052,1378,18695,1,1266,956,1,161066,0
6949,893,4052,522,2754,16423,1,772,2497,1,151112,0
3281,833,1647,2078,2268,9932,1,969,280,1,92262,0
9884,1330,2914,3396,1902,8480,1,1077,913,1,110322,0
2301,1344,1418,3438,2711,6993,1,118,2048,1,82768,0
12418,2249,2813,3408,1521,5184,1,3152,1309,1,106218,0
2873,1987,1930,1954,2180,12582,1,2630,79,1,115954,0
12923,917,679,3487,2431,19289,1,1950,2512,1,182798,1
2400,1168,2529,3044,1190,8804,1,2022,1136,1,97274,0
9132,2016,2925,3234,870,9067,1,3304,1088,1,120652,0
351,2155,4626,644,585,7471,1,1053,2745,1,87290,0
774,1953,4124,2035,1501,12900,1,3985,456,1,128266,0
14728,627,3124,2796,454,2045,1,462,1806,1,76650,0
1804,1723,3165,3367,993,18163,1,356,1748,1,152572,0
12623,1926,1362,1353,1811,18053,1,2002,138,1,160468,0
9937,1296,4918,529,1592,19432,1,3646,456,1,180448,1
6668,1414,2835,4805,1996,17767,1,2776,985,1,172372,0
8784,1496,675,902,2571,2902,1,2729,1827,1,67656,0
5817,290,937,1869,2325,3874,1,1344,2195,1,65498,0
7955,2236,3751,1215,2109,6711,1,1585,323,1,92372,0
6563,2854,3836,1774,410,16542,1,2839,2598,1,163104,0
11038,1806,4863,4646,2410,3986,1,2037,2961,1,112462,0
7686,1986,2793,907,2233,16363,1,2132,2051,1,153530,0
11792,463,1433,3569,976,17047,1,1743,2101,1,164138,0
2188,2137,1161,3531,1943,19838,1,2662,1329,1,166306,0
549,2729,1652,4276,1253,4641,1,1631,95,1,67534,0
9921,1550,2477,3637,2756,5709,1,1776,1753,1,101290,0
2734,1478,1347,1914,856,17762,1,1548,206,1,136778,0
11890,1808,1371,4892,1670,4566,1,1076,1746,1,94482,0
9204,224,2730,1438,1275,18258,1,2662,1341,1,163648,0
4388,2127,2647,4809,2321,17853,1,1323,2258,1,168948,0
3900,1862,583,2309,1032,15317,1,1104,1898,1,129076,0
3324,1236,4252,3933,650,9380,1,1861,816,1,110158,0
12446,2800,4101,2362,2306,17969,1,1687,205,1,176348,1
3212,1103,2955,4717,1539,8977,1,3358,2716,1,120564,0
6749,975,4691,1207,1133,14374,1,2576,130,1,138384,0
3432,1088,4058,3419,1335,9623,1,2241,2789,1,119486,0
13108,1781,1904,1753,1596,15163,1,532,1358,1,146146,0
993,2136,120,3702,1145,13020,1,2488,682,1,114646,0
10968,1180,4352,4223,1932,3822,1,3254,278,1,99530,0
5585,618,2937,4878,924,7675,1,901,1146,1,99762,0
213,1386,3419,1187,1192,8952,1,1692,34,1,84632,0
8588,1709,3004,4969,2209,7091,1,1025,2694,1,114336,0
4383,594,2495,695,2070,14533,1,609,1238,1,121450,0
9709,2253,1678,2711,2707,17521,1,304,1404,1,158862,0
6952,2518,240,4555,1301,4333,1,3701,997,1,85522,0
1599,1683,3631,3100,2502,16011,1,3514,870,1,152104,0
10386,473,2491,2905,1135,15889,1,2961,1699,1,159556,0
824,577,3448,1479,1625,13489,1,372,2114,1,116648,0
1924,1499,2138,2347,1748,11578,1,213,1639,1,105168,0
11265,1718,79,1996,438,11599,1,173,2748,1,116430,0
9634,1199,751,3733,2378,8295,1,2228,1102,1,107458,0
2002,972,1226,4418,713,16733,1,2260,438,1,141150,0
3331,2137,834,2856,429,17490,1,2170,779,1,143300,0
10397,687,4572,3196,1439,13205,1,3794,2019,1,158610,0
2301,421,2200,3659,480,14088,1,2097,187,1,123514,0
9025,2491,3093,3634,2775,17071,1,2825,475,1,171126,0
14979,482,4562,2053,1751,4287,1,1055,1434,1,96572,0
1067,1943,2112,3039,584,17638,1,2414,444,1,145062,0
14963,2448,2881,520,463,15449,1,1003,1938,1,153820,0
2210,1383,4445,3237,2445,12857,1,756,1210,1,127820,0
13790,2304,4534,2075,870,17375,1,3223,2304,1,186732,1
572,960,937,1205,2764,15510,1,1872,836,1,121062,0
11700,1517,4476,1799,2838,19861,1,3658,2218,1,199890,1
10974,2351,3573,704,957,7579,1,1420,2725,1,107736,0
184,1052,3595,4301,2165,3991,1,3684,1830,1,84398,0
3037,2727,48,4940,488,9167,1,3900,1616,1,109532,0
5573,2670,2026,1441,2095,8249,1,1664,743,1,93676,0
4106,1227,828,3377,1825,4255,1,2351,265,1,67140,0
4685,986,2298,1832,2690,11018,1,228,1301,1,105476,0
1359,1331,2192,4930,669,15969,1,1881,2049,1,146750,0
1668,1937,3230,2202,1697,8470,1,3124,1203,1,100470,0
2024,1056,4802,2452,2600,2279,1,3965,635,1,72460,0
1168,833,4747,3245,1483,4614,1,984,2154,1,79182,0
1633,2801,2580,568,646,14867,1,356,1282,1,118516,0
8344,737,3048,2836,1523,4072,1,2668,736,1,82802,0
5839,411,1506,1910,1271,8439,1,1058,355,1,85002,0
2991,531,99,2419,2464,6962,1,2777,2217,1,83802,0
8596,2610,3094,1499,1489,14564,1,1461,562,1,139248,0
10788,2870,2322,2145,2436,10940,1,574,1543,1,124174,0
4016,2231,55,4518,2544,13133,1,947,1526,1,124574,0
